============================================================
  DISK OPTIMIZATION SCRIPT - Quality Preserved
  Mode: DRY RUN (no changes)
  Log: \python\MCP\Tools\optimize_log_20260425_172012.txt
============================================================

===== STEP 1: Python __pycache__ (auto-regenerated) =====
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_difflib.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_difflib.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_difflib.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_dis.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_dis.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_dis.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_distutils.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_distutils.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_distutils.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_doctest.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_doctest.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_doctest.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_doctest2.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_doctest2.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_doctest2.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_docxmlrpc.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_docxmlrpc.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_docxmlrpc.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_dtrace.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_dtrace.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_dtrace.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_dynamic.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_dynamic.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_dynamic.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_dynamicclassattribute.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_dynamicclassattribute.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_dynamicclassattribute.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_eintr.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_eintr.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_eintr.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_embed.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_embed.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_embed.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_ensurepip.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_ensurepip.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_ensurepip.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_enum.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_enum.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_enum.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_enumerate.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_enumerate.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_enumerate.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_eof.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_eof.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_eof.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_epoll.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_epoll.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_epoll.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_errno.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_errno.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_errno.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_exceptions.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_exceptions.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_exceptions.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_exception_hierarchy.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_exception_hierarchy.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_exception_hierarchy.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_exception_variations.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_exception_variations.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_exception_variations.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_extcall.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_extcall.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_extcall.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_faulthandler.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_faulthandler.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_faulthandler.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_fcntl.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_fcntl.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_fcntl.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_file.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_file.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_file.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_filecmp.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_filecmp.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_filecmp.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_fileinput.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_fileinput.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_fileinput.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_fileio.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_fileio.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_fileio.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_file_eintr.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_file_eintr.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_file_eintr.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_finalization.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_finalization.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_finalization.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_float.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_float.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_float.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_flufl.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_flufl.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_flufl.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_fnmatch.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_fnmatch.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_fnmatch.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_fork1.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_fork1.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_fork1.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_format.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_format.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_format.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_fractions.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_fractions.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_fractions.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_frame.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_frame.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_frame.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_frozen.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_frozen.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_frozen.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_fstring.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_fstring.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_fstring.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_ftplib.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_ftplib.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_ftplib.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_funcattrs.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_funcattrs.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_funcattrs.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_functools.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_functools.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_functools.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_future.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_future.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_future.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_future3.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_future3.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_future3.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_future4.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_future4.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_future4.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_future5.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_future5.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_future5.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_gc.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_gc.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_gc.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_gdb.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_gdb.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_gdb.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_generators.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_generators.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_generators.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_generator_stop.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_generator_stop.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_generator_stop.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_genericalias.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_genericalias.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_genericalias.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_genericclass.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_genericclass.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_genericclass.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_genericpath.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_genericpath.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_genericpath.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_genexps.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_genexps.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_genexps.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_getopt.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_getopt.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_getopt.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_getpass.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_getpass.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_getpass.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_gettext.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_gettext.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_gettext.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_glob.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_glob.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_glob.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_global.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_global.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_global.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_grammar.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_grammar.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_grammar.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_graphlib.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_graphlib.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_graphlib.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_grp.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_grp.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_grp.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_gzip.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_gzip.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_gzip.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_hash.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_hash.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_hash.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_hashlib.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_hashlib.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_hashlib.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_heapq.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_heapq.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_heapq.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_hmac.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_hmac.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_hmac.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_html.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_html.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_html.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_htmlparser.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_htmlparser.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_htmlparser.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_httplib.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_httplib.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_httplib.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_httpservers.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_httpservers.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_httpservers.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_http_cookiejar.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_http_cookiejar.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_http_cookiejar.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_http_cookies.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_http_cookies.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_http_cookies.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_idle.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_idle.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_idle.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_imaplib.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_imaplib.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_imaplib.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_imghdr.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_imghdr.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_imghdr.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_imp.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_imp.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_imp.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_index.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_index.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_index.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_inspect.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_inspect.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_inspect.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_int.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_int.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_int.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_interpreters.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_interpreters.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_interpreters.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\test\__pycache__\test_int_literal.cpython-310.opt-1.pyc
